"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TTO","TAXENV","ENRG","PC_GDP","A","2016",0.08,
"TTO","TAXENV","ENRG","PC_GDP","A","2017",0.06,
"TTO","TAXENV","ENRG","PC_GDP","A","2018",0.06,
"TTO","TAXENV","ENRG","PC_GDP","A","2019",0.01,
"TTO","TAXENV","ENRG","PC_GDP","A","2020",0,
"TTO","TAXENV","ENRG","PC_GDP","A","2021",0,
"TTO","TAXENV","TOT","PC_GDP","A","1994",0.39,
"TTO","TAXENV","TOT","PC_GDP","A","1995",0.41,
"TTO","TAXENV","TOT","PC_GDP","A","1996",0.5,
"TTO","TAXENV","TOT","PC_GDP","A","1997",0.56,
"TTO","TAXENV","TOT","PC_GDP","A","1998",0.57,
"TTO","TAXENV","TOT","PC_GDP","A","1999",0.69,
"TTO","TAXENV","TOT","PC_GDP","A","2000",0.47,
"TTO","TAXENV","TOT","PC_GDP","A","2001",0.39,
"TTO","TAXENV","TOT","PC_GDP","A","2002",0.38,
"TTO","TAXENV","TOT","PC_GDP","A","2003",0.3,
"TTO","TAXENV","TOT","PC_GDP","A","2004",0.24,
"TTO","TAXENV","TOT","PC_GDP","A","2005",0.22,
"TTO","TAXENV","TOT","PC_GDP","A","2006",0.22,
"TTO","TAXENV","TOT","PC_GDP","A","2007",0.25,
"TTO","TAXENV","TOT","PC_GDP","A","2008",0.27,
"TTO","TAXENV","TOT","PC_GDP","A","2009",0.35,
"TTO","TAXENV","TOT","PC_GDP","A","2010",0.34,
"TTO","TAXENV","TOT","PC_GDP","A","2011",0.33,
"TTO","TAXENV","TOT","PC_GDP","A","2012",0.36,
"TTO","TAXENV","TOT","PC_GDP","A","2013",0.36,
"TTO","TAXENV","TOT","PC_GDP","A","2014",0.35,
"TTO","TAXENV","TOT","PC_GDP","A","2015",0.39,
"TTO","TAXENV","TOT","PC_GDP","A","2016",0.45,
"TTO","TAXENV","TOT","PC_GDP","A","2017",0.32,
"TTO","TAXENV","TOT","PC_GDP","A","2018",0.26,
"TTO","TAXENV","TOT","PC_GDP","A","2019",0.2,
"TTO","TAXENV","TOT","PC_GDP","A","2020",0.16,
"TTO","TAXENV","TOT","PC_GDP","A","2021",0.15,
"TUN","TAXENV","ENRG","PC_GDP","A","2000",0.88,
"TUN","TAXENV","ENRG","PC_GDP","A","2001",0.85,
"TUN","TAXENV","ENRG","PC_GDP","A","2002",0.83,
"TUN","TAXENV","ENRG","PC_GDP","A","2003",0.76,
"TUN","TAXENV","ENRG","PC_GDP","A","2004",0.71,
"TUN","TAXENV","ENRG","PC_GDP","A","2005",0.64,
"TUN","TAXENV","ENRG","PC_GDP","A","2006",0.57,
"TUN","TAXENV","ENRG","PC_GDP","A","2007",0.54,
"TUN","TAXENV","ENRG","PC_GDP","A","2008",0.47,
"TUN","TAXENV","ENRG","PC_GDP","A","2009",0.44,
"TUN","TAXENV","ENRG","PC_GDP","A","2010",0.41,
"TUN","TAXENV","ENRG","PC_GDP","A","2011",0.39,
"TUN","TAXENV","ENRG","PC_GDP","A","2012",0.36,
"TUN","TAXENV","ENRG","PC_GDP","A","2013",0.33,
"TUN","TAXENV","ENRG","PC_GDP","A","2014",0.33,
"TUN","TAXENV","ENRG","PC_GDP","A","2015",0.34,
"TUN","TAXENV","ENRG","PC_GDP","A","2016",0.68,
"TUN","TAXENV","ENRG","PC_GDP","A","2017",0.69,
"TUN","TAXENV","ENRG","PC_GDP","A","2018",0.67,
"TUN","TAXENV","ENRG","PC_GDP","A","2019",0.62,
"TUN","TAXENV","ENRG","PC_GDP","A","2020",0.61,
"TUN","TAXENV","TOT","PC_GDP","A","2000",1.76,
"TUN","TAXENV","TOT","PC_GDP","A","2001",1.79,
"TUN","TAXENV","TOT","PC_GDP","A","2002",1.74,
"TUN","TAXENV","TOT","PC_GDP","A","2003",1.55,
"TUN","TAXENV","TOT","PC_GDP","A","2004",1.49,
"TUN","TAXENV","TOT","PC_GDP","A","2005",1.45,
"TUN","TAXENV","TOT","PC_GDP","A","2006",1.39,
"TUN","TAXENV","TOT","PC_GDP","A","2007",1.37,
"TUN","TAXENV","TOT","PC_GDP","A","2008",1.3,
"TUN","TAXENV","TOT","PC_GDP","A","2009",1.29,
"TUN","TAXENV","TOT","PC_GDP","A","2010",1.31,
"TUN","TAXENV","TOT","PC_GDP","A","2011",1.11,
"TUN","TAXENV","TOT","PC_GDP","A","2012",1.18,
"TUN","TAXENV","TOT","PC_GDP","A","2013",1.18,
"TUN","TAXENV","TOT","PC_GDP","A","2014",1.19,
"TUN","TAXENV","TOT","PC_GDP","A","2015",1.27,
"TUN","TAXENV","TOT","PC_GDP","A","2016",1.51,
"TUN","TAXENV","TOT","PC_GDP","A","2017",1.57,
"TUN","TAXENV","TOT","PC_GDP","A","2018",1.51,
"TUN","TAXENV","TOT","PC_GDP","A","2019",1.37,
"TUN","TAXENV","TOT","PC_GDP","A","2020",1.3,
"UGA","TAXENV","ENRG","PC_GDP","A","1994",2.11,
"UGA","TAXENV","ENRG","PC_GDP","A","1995",2.23,
"UGA","TAXENV","ENRG","PC_GDP","A","1996",2.46,
"UGA","TAXENV","ENRG","PC_GDP","A","1997",2.98,
"UGA","TAXENV","ENRG","PC_GDP","A","1998",2.49,
"UGA","TAXENV","ENRG","PC_GDP","A","1999",2.37,
"UGA","TAXENV","ENRG","PC_GDP","A","2000",2.11,
"UGA","TAXENV","ENRG","PC_GDP","A","2001",1.94,
"UGA","TAXENV","ENRG","PC_GDP","A","2002",2.05,
"UGA","TAXENV","ENRG","PC_GDP","A","2003",1.93,
"UGA","TAXENV","ENRG","PC_GDP","A","2004",1.76,
"UGA","TAXENV","ENRG","PC_GDP","A","2005",1.93,
"UGA","TAXENV","ENRG","PC_GDP","A","2006",2.2,
"UGA","TAXENV","ENRG","PC_GDP","A","2007",2.44,
"UGA","TAXENV","ENRG","PC_GDP","A","2008",2.58,
"UGA","TAXENV","ENRG","PC_GDP","A","2009",1.42,
"UGA","TAXENV","ENRG","PC_GDP","A","2010",1.46,
"UGA","TAXENV","ENRG","PC_GDP","A","2011",1.34,
"UGA","TAXENV","ENRG","PC_GDP","A","2012",1.41,
"UGA","TAXENV","ENRG","PC_GDP","A","2013",1.24,
"UGA","TAXENV","ENRG","PC_GDP","A","2014",1.39,
"UGA","TAXENV","ENRG","PC_GDP","A","2015",1.43,
"UGA","TAXENV","ENRG","PC_GDP","A","2016",1.49,
"UGA","TAXENV","ENRG","PC_GDP","A","2017",1.6,
"UGA","TAXENV","ENRG","PC_GDP","A","2018",1.65,
"UGA","TAXENV","ENRG","PC_GDP","A","2019",1.67,
"UGA","TAXENV","ENRG","PC_GDP","A","2020",1.56,
"UGA","TAXENV","TOT","PC_GDP","A","1994",2.28,
"UGA","TAXENV","TOT","PC_GDP","A","1995",2.42,
"UGA","TAXENV","TOT","PC_GDP","A","1996",2.67,
"UGA","TAXENV","TOT","PC_GDP","A","1997",3.23,
"UGA","TAXENV","TOT","PC_GDP","A","1998",2.75,
"UGA","TAXENV","TOT","PC_GDP","A","1999",2.58,
"UGA","TAXENV","TOT","PC_GDP","A","2000",2.3,
"UGA","TAXENV","TOT","PC_GDP","A","2001",2.12,
"UGA","TAXENV","TOT","PC_GDP","A","2002",2.26,
"UGA","TAXENV","TOT","PC_GDP","A","2003",2.18,
"UGA","TAXENV","TOT","PC_GDP","A","2004",2.03,
"UGA","TAXENV","TOT","PC_GDP","A","2005",2.25,
"UGA","TAXENV","TOT","PC_GDP","A","2006",2.6,
"UGA","TAXENV","TOT","PC_GDP","A","2007",2.86,
"UGA","TAXENV","TOT","PC_GDP","A","2008",2.86,
"UGA","TAXENV","TOT","PC_GDP","A","2009",1.58,
"UGA","TAXENV","TOT","PC_GDP","A","2010",1.64,
"UGA","TAXENV","TOT","PC_GDP","A","2011",1.49,
"UGA","TAXENV","TOT","PC_GDP","A","2012",1.55,
"UGA","TAXENV","TOT","PC_GDP","A","2013",1.39,
"UGA","TAXENV","TOT","PC_GDP","A","2014",1.56,
"UGA","TAXENV","TOT","PC_GDP","A","2015",1.61,
"UGA","TAXENV","TOT","PC_GDP","A","2016",1.66,
"UGA","TAXENV","TOT","PC_GDP","A","2017",1.76,
"UGA","TAXENV","TOT","PC_GDP","A","2018",1.82,
"UGA","TAXENV","TOT","PC_GDP","A","2019",1.84,
"UGA","TAXENV","TOT","PC_GDP","A","2020",1.74,
"URY","TAXENV","ENRG","PC_GDP","A","1994",1.33,
"URY","TAXENV","ENRG","PC_GDP","A","1995",1.37,
"URY","TAXENV","ENRG","PC_GDP","A","1996",1.47,
"URY","TAXENV","ENRG","PC_GDP","A","1997",1.36,
"URY","TAXENV","ENRG","PC_GDP","A","1998",1.31,
"URY","TAXENV","ENRG","PC_GDP","A","1999",1.27,
"URY","TAXENV","ENRG","PC_GDP","A","2000",1.47,
"URY","TAXENV","ENRG","PC_GDP","A","2001",1.6,
"URY","TAXENV","ENRG","PC_GDP","A","2002",1.44,
"URY","TAXENV","ENRG","PC_GDP","A","2003",1.24,
"URY","TAXENV","ENRG","PC_GDP","A","2004",1.17,
"URY","TAXENV","ENRG","PC_GDP","A","2005",1.15,
"URY","TAXENV","ENRG","PC_GDP","A","2006",1.14,
"URY","TAXENV","ENRG","PC_GDP","A","2007",1.04,
"URY","TAXENV","ENRG","PC_GDP","A","2008",0.7,
"URY","TAXENV","ENRG","PC_GDP","A","2009",0.76,
"URY","TAXENV","ENRG","PC_GDP","A","2010",0.81,
"URY","TAXENV","ENRG","PC_GDP","A","2011",0.91,
"URY","TAXENV","ENRG","PC_GDP","A","2012",0.88,
"URY","TAXENV","ENRG","PC_GDP","A","2013",0.87,
"URY","TAXENV","ENRG","PC_GDP","A","2014",0.89,
"URY","TAXENV","ENRG","PC_GDP","A","2015",0.97,
"URY","TAXENV","ENRG","PC_GDP","A","2016",0.88,
"URY","TAXENV","ENRG","PC_GDP","A","2017",0.93,
"URY","TAXENV","ENRG","PC_GDP","A","2018",0.94,
"URY","TAXENV","ENRG","PC_GDP","A","2019",0.93,
"URY","TAXENV","ENRG","PC_GDP","A","2020",0.99,
"URY","TAXENV","ENRG","PC_GDP","A","2021",0.92,
"URY","TAXENV","TOT","PC_GDP","A","1994",2.33,
"URY","TAXENV","TOT","PC_GDP","A","1995",2.52,
"URY","TAXENV","TOT","PC_GDP","A","1996",2.74,
"URY","TAXENV","TOT","PC_GDP","A","1997",2.63,
"URY","TAXENV","TOT","PC_GDP","A","1998",2.6,
"URY","TAXENV","TOT","PC_GDP","A","1999",2.39,
"URY","TAXENV","TOT","PC_GDP","A","2000",2.64,
"URY","TAXENV","TOT","PC_GDP","A","2001",2.78,
"URY","TAXENV","TOT","PC_GDP","A","2002",2.35,
"URY","TAXENV","TOT","PC_GDP","A","2003",2.1,
"URY","TAXENV","TOT","PC_GDP","A","2004",2.05,
"URY","TAXENV","TOT","PC_GDP","A","2005",2.11,
"URY","TAXENV","TOT","PC_GDP","A","2006",1.99,
"URY","TAXENV","TOT","PC_GDP","A","2007",1.88,
"URY","TAXENV","TOT","PC_GDP","A","2008",1.49,
"URY","TAXENV","TOT","PC_GDP","A","2009",1.52,
"URY","TAXENV","TOT","PC_GDP","A","2010",1.56,
"URY","TAXENV","TOT","PC_GDP","A","2011",1.65,
"URY","TAXENV","TOT","PC_GDP","A","2012",1.56,
"URY","TAXENV","TOT","PC_GDP","A","2013",1.61,
"URY","TAXENV","TOT","PC_GDP","A","2014",1.67,
"URY","TAXENV","TOT","PC_GDP","A","2015",1.76,
"URY","TAXENV","TOT","PC_GDP","A","2016",1.65,
"URY","TAXENV","TOT","PC_GDP","A","2017",1.72,
"URY","TAXENV","TOT","PC_GDP","A","2018",1.71,
"URY","TAXENV","TOT","PC_GDP","A","2019",1.67,
"URY","TAXENV","TOT","PC_GDP","A","2020",1.76,
"URY","TAXENV","TOT","PC_GDP","A","2021",1.77,
"VEN","TAXENV","ENRG","PC_GDP","A","1994",3.83,
"VEN","TAXENV","ENRG","PC_GDP","A","1995",3,
"VEN","TAXENV","ENRG","PC_GDP","A","1996",3.86,
"VEN","TAXENV","ENRG","PC_GDP","A","1997",9.89,
"VEN","TAXENV","ENRG","PC_GDP","A","1998",8.63,
"VEN","TAXENV","ENRG","PC_GDP","A","1999",7.2,
"VEN","TAXENV","ENRG","PC_GDP","A","2000",5.87,
"VEN","TAXENV","ENRG","PC_GDP","A","2001",5.49,
"VEN","TAXENV","ENRG","PC_GDP","A","2002",3.85,
"VEN","TAXENV","ENRG","PC_GDP","A","2003",2.06,
"VEN","TAXENV","ENRG","PC_GDP","A","2004",1.41,
"VEN","TAXENV","ENRG","PC_GDP","A","2005",1.55,
"VEN","TAXENV","ENRG","PC_GDP","A","2006",1.93,
"VEN","TAXENV","ENRG","PC_GDP","A","2007",1.42,
"VEN","TAXENV","ENRG","PC_GDP","A","2008",1.73,
"VEN","TAXENV","ENRG","PC_GDP","A","2009",1.07,
"VEN","TAXENV","ENRG","PC_GDP","A","2010",1.26,
"VEN","TAXENV","ENRG","PC_GDP","A","2011",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2012",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2013",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2014",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2015",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2016",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2017",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2018",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2019",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2020",0,
"VEN","TAXENV","ENRG","PC_GDP","A","2021",0,
"VEN","TAXENV","TOT","PC_GDP","A","1994",3.83,
"VEN","TAXENV","TOT","PC_GDP","A","1995",3,
"VEN","TAXENV","TOT","PC_GDP","A","1996",3.86,
"VEN","TAXENV","TOT","PC_GDP","A","1997",9.89,
"VEN","TAXENV","TOT","PC_GDP","A","1998",8.63,
"VEN","TAXENV","TOT","PC_GDP","A","1999",7.2,
"VEN","TAXENV","TOT","PC_GDP","A","2000",5.87,
"VEN","TAXENV","TOT","PC_GDP","A","2001",5.49,
"VEN","TAXENV","TOT","PC_GDP","A","2002",3.85,
"VEN","TAXENV","TOT","PC_GDP","A","2003",2.06,
"VEN","TAXENV","TOT","PC_GDP","A","2004",1.41,
"VEN","TAXENV","TOT","PC_GDP","A","2005",1.55,
"VEN","TAXENV","TOT","PC_GDP","A","2006",1.93,
"VEN","TAXENV","TOT","PC_GDP","A","2007",1.42,
"VEN","TAXENV","TOT","PC_GDP","A","2008",1.73,
"VEN","TAXENV","TOT","PC_GDP","A","2009",1.07,
"VEN","TAXENV","TOT","PC_GDP","A","2010",1.26,
"VEN","TAXENV","TOT","PC_GDP","A","2011",0,
"VEN","TAXENV","TOT","PC_GDP","A","2012",0,
"VEN","TAXENV","TOT","PC_GDP","A","2013",0,
"VEN","TAXENV","TOT","PC_GDP","A","2014",0,
"VEN","TAXENV","TOT","PC_GDP","A","2015",0,
"VEN","TAXENV","TOT","PC_GDP","A","2016",0,
"VEN","TAXENV","TOT","PC_GDP","A","2017",0,
"VEN","TAXENV","TOT","PC_GDP","A","2018",0,
"VEN","TAXENV","TOT","PC_GDP","A","2019",0,
"VEN","TAXENV","TOT","PC_GDP","A","2020",0,
"VEN","TAXENV","TOT","PC_GDP","A","2021",0,
"SRB","TAXENV","ENRG","PC_GDP","A","1994",0,
"SRB","TAXENV","ENRG","PC_GDP","A","1995",0,
"SRB","TAXENV","ENRG","PC_GDP","A","1996",0,
"SRB","TAXENV","ENRG","PC_GDP","A","1997",0,
"SRB","TAXENV","ENRG","PC_GDP","A","1998",0,
"SRB","TAXENV","ENRG","PC_GDP","A","1999",0,
"SRB","TAXENV","ENRG","PC_GDP","A","2000",0,
"SRB","TAXENV","ENRG","PC_GDP","A","2003",3.39,
"SRB","TAXENV","ENRG","PC_GDP","A","2004",2.88,
"SRB","TAXENV","ENRG","PC_GDP","A","2005",2.38,
"SRB","TAXENV","ENRG","PC_GDP","A","2006",2.39,
"SRB","TAXENV","ENRG","PC_GDP","A","2007",2.17,
"SRB","TAXENV","ENRG","PC_GDP","A","2008",2.03,
"SRB","TAXENV","ENRG","PC_GDP","A","2009",2.48,
"SRB","TAXENV","ENRG","PC_GDP","A","2010",2.5,
"SRB","TAXENV","ENRG","PC_GDP","A","2011",2.5,
"SRB","TAXENV","ENRG","PC_GDP","A","2012",2.41,
"SRB","TAXENV","ENRG","PC_GDP","A","2013",2.66,
"SRB","TAXENV","ENRG","PC_GDP","A","2014",3.09,
"SRB","TAXENV","ENRG","PC_GDP","A","2015",3.36,
"SRB","TAXENV","ENRG","PC_GDP","A","2016",3.57,
"SRB","TAXENV","TOT","PC_GDP","A","2003",3.44,
"SRB","TAXENV","TOT","PC_GDP","A","2004",2.93,
"SRB","TAXENV","TOT","PC_GDP","A","2005",2.84,
"SRB","TAXENV","TOT","PC_GDP","A","2006",2.91,
"SRB","TAXENV","TOT","PC_GDP","A","2007",2.7,
"SRB","TAXENV","TOT","PC_GDP","A","2008",2.53,
"SRB","TAXENV","TOT","PC_GDP","A","2009",3.07,
"SRB","TAXENV","TOT","PC_GDP","A","2010",3.14,
"SRB","TAXENV","TOT","PC_GDP","A","2011",3.12,
"SRB","TAXENV","TOT","PC_GDP","A","2012",2.97,
"SRB","TAXENV","TOT","PC_GDP","A","2013",3.19,
"SRB","TAXENV","TOT","PC_GDP","A","2014",3.73,
"SRB","TAXENV","TOT","PC_GDP","A","2015",3.95,
"SRB","TAXENV","TOT","PC_GDP","A","2016",4.21,
"MNE","TAXENV","ENRG","PC_GDP","A","1994",0,
"MNE","TAXENV","ENRG","PC_GDP","A","1995",0,
"MNE","TAXENV","ENRG","PC_GDP","A","1996",0,
"MNE","TAXENV","ENRG","PC_GDP","A","1997",0,
"MNE","TAXENV","ENRG","PC_GDP","A","1998",0,
"MNE","TAXENV","ENRG","PC_GDP","A","1999",0,
"MNE","TAXENV","ENRG","PC_GDP","A","2000",0,
"MNE","TAXENV","ENRG","PC_GDP","A","2005",2.94,
"MNE","TAXENV","ENRG","PC_GDP","A","2006",2.79,
"MNE","TAXENV","TOT","PC_GDP","A","1994",0,
"MNE","TAXENV","TOT","PC_GDP","A","1995",0,
"MNE","TAXENV","TOT","PC_GDP","A","1996",0,
"MNE","TAXENV","TOT","PC_GDP","A","1997",0,
"MNE","TAXENV","TOT","PC_GDP","A","1998",0,
"MNE","TAXENV","TOT","PC_GDP","A","1999",0,
"MNE","TAXENV","TOT","PC_GDP","A","2000",0,
"MNE","TAXENV","TOT","PC_GDP","A","2005",3.11,
"MNE","TAXENV","TOT","PC_GDP","A","2006",2.96,
"OECD","TAXENV","ENRG","PC_GDP","A","1994",1.35,
"OECD","TAXENV","ENRG","PC_GDP","A","1995",1.33,
"OECD","TAXENV","ENRG","PC_GDP","A","1996",1.32,
"OECD","TAXENV","ENRG","PC_GDP","A","1997",1.32,
"OECD","TAXENV","ENRG","PC_GDP","A","1998",1.34,
"OECD","TAXENV","ENRG","PC_GDP","A","1999",1.38,
"OECD","TAXENV","ENRG","PC_GDP","A","2000",1.3,
"OECD","TAXENV","ENRG","PC_GDP","A","2001",1.31,
"OECD","TAXENV","ENRG","PC_GDP","A","2002",1.35,
"OECD","TAXENV","ENRG","PC_GDP","A","2003",1.34,
"OECD","TAXENV","ENRG","PC_GDP","A","2004",1.28,
"OECD","TAXENV","ENRG","PC_GDP","A","2005",1.24,
"OECD","TAXENV","ENRG","PC_GDP","A","2006",1.17,
"OECD","TAXENV","ENRG","PC_GDP","A","2007",1.14,
"OECD","TAXENV","ENRG","PC_GDP","A","2008",1.05,
"OECD","TAXENV","ENRG","PC_GDP","A","2009",1.16,
"OECD","TAXENV","ENRG","PC_GDP","A","2010",1.16,
"OECD","TAXENV","ENRG","PC_GDP","A","2011",1.12,
"OECD","TAXENV","ENRG","PC_GDP","A","2012",1.12,
"OECD","TAXENV","ENRG","PC_GDP","A","2013",1.15,
"OECD","TAXENV","ENRG","PC_GDP","A","2014",1.14,
"OECD","TAXENV","ENRG","PC_GDP","A","2015",1.16,
"OECD","TAXENV","ENRG","PC_GDP","A","2016",1.17,
"OECD","TAXENV","ENRG","PC_GDP","A","2017",1.12,
"OECD","TAXENV","ENRG","PC_GDP","A","2018",1.09,
"OECD","TAXENV","ENRG","PC_GDP","A","2019",1.08,
"OECD","TAXENV","ENRG","PC_GDP","A","2020",1.02,
"OECD","TAXENV","ENRG","PC_GDP","A","2021",0.94,
"OECD","TAXENV","TOT","PC_GDP","A","1994",1.86,
"OECD","TAXENV","TOT","PC_GDP","A","1995",1.84,
"OECD","TAXENV","TOT","PC_GDP","A","1996",1.84,
"OECD","TAXENV","TOT","PC_GDP","A","1997",1.83,
"OECD","TAXENV","TOT","PC_GDP","A","1998",1.86,
"OECD","TAXENV","TOT","PC_GDP","A","1999",1.89,
"OECD","TAXENV","TOT","PC_GDP","A","2000",1.81,
"OECD","TAXENV","TOT","PC_GDP","A","2001",1.81,
"OECD","TAXENV","TOT","PC_GDP","A","2002",1.84,
"OECD","TAXENV","TOT","PC_GDP","A","2003",1.84,
"OECD","TAXENV","TOT","PC_GDP","A","2004",1.78,
"OECD","TAXENV","TOT","PC_GDP","A","2005",1.76,
"OECD","TAXENV","TOT","PC_GDP","A","2006",1.67,
"OECD","TAXENV","TOT","PC_GDP","A","2007",1.63,
"OECD","TAXENV","TOT","PC_GDP","A","2008",1.54,
"OECD","TAXENV","TOT","PC_GDP","A","2009",1.64,
"OECD","TAXENV","TOT","PC_GDP","A","2010",1.64,
"OECD","TAXENV","TOT","PC_GDP","A","2011",1.62,
"OECD","TAXENV","TOT","PC_GDP","A","2012",1.61,
"OECD","TAXENV","TOT","PC_GDP","A","2013",1.64,
"OECD","TAXENV","TOT","PC_GDP","A","2014",1.63,
"OECD","TAXENV","TOT","PC_GDP","A","2015",1.67,
"OECD","TAXENV","TOT","PC_GDP","A","2016",1.68,
"OECD","TAXENV","TOT","PC_GDP","A","2017",1.62,
"OECD","TAXENV","TOT","PC_GDP","A","2018",1.58,
"OECD","TAXENV","TOT","PC_GDP","A","2019",1.56,
"OECD","TAXENV","TOT","PC_GDP","A","2020",1.5,
"OECD","TAXENV","TOT","PC_GDP","A","2021",1.4,
"OECDE","TAXENV","ENRG","PC_GDP","A","1994",1.96,
"OECDE","TAXENV","ENRG","PC_GDP","A","1995",1.95,
"OECDE","TAXENV","ENRG","PC_GDP","A","1996",1.97,
"OECDE","TAXENV","ENRG","PC_GDP","A","1997",1.94,
"OECDE","TAXENV","ENRG","PC_GDP","A","1998",1.95,
"OECDE","TAXENV","ENRG","PC_GDP","A","1999",2.02,
"OECDE","TAXENV","ENRG","PC_GDP","A","2000",1.92,
"OECDE","TAXENV","ENRG","PC_GDP","A","2001",1.91,
"OECDE","TAXENV","ENRG","PC_GDP","A","2002",1.98,
"OECDE","TAXENV","ENRG","PC_GDP","A","2003",2.01,
"OECDE","TAXENV","ENRG","PC_GDP","A","2004",1.95,
"OECDE","TAXENV","ENRG","PC_GDP","A","2005",1.91,
"OECDE","TAXENV","ENRG","PC_GDP","A","2006",1.84,
"OECDE","TAXENV","ENRG","PC_GDP","A","2007",1.76,
"OECDE","TAXENV","ENRG","PC_GDP","A","2008",1.71,
"OECDE","TAXENV","ENRG","PC_GDP","A","2009",1.81,
"OECDE","TAXENV","ENRG","PC_GDP","A","2010",1.83,
"OECDE","TAXENV","ENRG","PC_GDP","A","2011",1.83,
"OECDE","TAXENV","ENRG","PC_GDP","A","2012",1.85,
"OECDE","TAXENV","ENRG","PC_GDP","A","2013",1.89,
"OECDE","TAXENV","ENRG","PC_GDP","A","2014",1.87,
"OECDE","TAXENV","ENRG","PC_GDP","A","2015",1.85,
"OECDE","TAXENV","ENRG","PC_GDP","A","2016",1.87,
"OECDE","TAXENV","ENRG","PC_GDP","A","2017",1.79,
"OECDE","TAXENV","ENRG","PC_GDP","A","2018",1.76,
"OECDE","TAXENV","ENRG","PC_GDP","A","2019",1.73,
"OECDE","TAXENV","ENRG","PC_GDP","A","2020",1.62,
"OECDE","TAXENV","ENRG","PC_GDP","A","2021",1.5,
"OECDE","TAXENV","TOT","PC_GDP","A","1994",2.52,
"OECDE","TAXENV","TOT","PC_GDP","A","1995",2.54,
"OECDE","TAXENV","TOT","PC_GDP","A","1996",2.58,
"OECDE","TAXENV","TOT","PC_GDP","A","1997",2.56,
"OECDE","TAXENV","TOT","PC_GDP","A","1998",2.59,
"OECDE","TAXENV","TOT","PC_GDP","A","1999",2.67,
"OECDE","TAXENV","TOT","PC_GDP","A","2000",2.56,
"OECDE","TAXENV","TOT","PC_GDP","A","2001",2.53,
"OECDE","TAXENV","TOT","PC_GDP","A","2002",2.59,
"OECDE","TAXENV","TOT","PC_GDP","A","2003",2.65,
"OECDE","TAXENV","TOT","PC_GDP","A","2004",2.61,
"OECDE","TAXENV","TOT","PC_GDP","A","2005",2.6,
"OECDE","TAXENV","TOT","PC_GDP","A","2006",2.48,
"OECDE","TAXENV","TOT","PC_GDP","A","2007",2.4,
"OECDE","TAXENV","TOT","PC_GDP","A","2008",2.36,
"OECDE","TAXENV","TOT","PC_GDP","A","2009",2.44,
"OECDE","TAXENV","TOT","PC_GDP","A","2010",2.48,
"OECDE","TAXENV","TOT","PC_GDP","A","2011",2.49,
"OECDE","TAXENV","TOT","PC_GDP","A","2012",2.5,
"OECDE","TAXENV","TOT","PC_GDP","A","2013",2.55,
"OECDE","TAXENV","TOT","PC_GDP","A","2014",2.52,
"OECDE","TAXENV","TOT","PC_GDP","A","2015",2.51,
"OECDE","TAXENV","TOT","PC_GDP","A","2016",2.52,
"OECDE","TAXENV","TOT","PC_GDP","A","2017",2.43,
"OECDE","TAXENV","TOT","PC_GDP","A","2018",2.37,
"OECDE","TAXENV","TOT","PC_GDP","A","2019",2.32,
"OECDE","TAXENV","TOT","PC_GDP","A","2020",2.24,
"OECDE","TAXENV","TOT","PC_GDP","A","2021",2.09,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","1994",6.79,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","1995",6.99,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","1996",6.54,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","1997",7.47,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","1998",7.39,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","1999",6.97,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2000",5.8,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2001",5.86,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2002",5.57,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2003",5.39,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2004",5.27,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2005",4.84,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2006",4.71,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2007",4.45,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2008",4.42,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2009",4.86,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2010",4.72,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2011",4.38,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2012",5.92,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2013",5.73,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2014",3.99,
"AUS","TAXENV","ENRG","PC_TOT_TAX","A","2015",3.9,
